headline,url,publisher,date,stock
3 Stocks to Buy BEFORE Interest Rates Plateau and Fall,https://www.nasdaq.com/articles/3-stocks-to-buy-before-interest-rates-plateau-and-fall,Nasdaq,2023-10-04 00:00:00 UTC,AAL
Stocks Mixed as Bond Rout Eases,https://www.nasdaq.com/articles/stocks-mixed-as-bond-rout-eases,Nasdaq,2023-10-04 00:00:00 UTC,AAL
Anglo's S.African iron ore unit plans to cut 100-plus jobs due to rail problems,https://www.nasdaq.com/articles/anglos-s.african-iron-ore-unit-plans-to-cut-100-plus-jobs-due-to-rail-problems,Nasdaq,2023-10-04 00:00:00 UTC,AAL
Anglo's S.African iron ore unit to cut some jobs due to rail problems,https://www.nasdaq.com/articles/anglos-s.african-iron-ore-unit-to-cut-some-jobs-due-to-rail-problems,Nasdaq,2023-10-04 00:00:00 UTC,AAL
Air Canada (ACDVF) Continues to Grapple With Pilot Unrest,https://www.nasdaq.com/articles/air-canada-acdvf-continues-to-grapple-with-pilot-unrest,Nasdaq,2023-10-03 00:00:00 UTC,AAL
3 Stocks to Buy Before the Holiday Shopping Boom,https://www.nasdaq.com/articles/3-stocks-to-buy-before-the-holiday-shopping-boom,Nasdaq,2023-10-02 00:00:00 UTC,AAL
American Airlines (AAL) Dips More Than Broader Markets: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-dips-more-than-broader-markets%3A-what-you-should-know-11,Nasdaq,2023-09-29 00:00:00 UTC,AAL
Air Canada pilots stage protests in Toronto as contract deadline looms,https://www.nasdaq.com/articles/air-canada-pilots-stage-protests-in-toronto-as-contract-deadline-looms,Nasdaq,2023-09-29 00:00:00 UTC,AAL
Delta Hopes to Soar Again with Customer Loyalty Tweaks,https://www.nasdaq.com/articles/delta-hopes-to-soar-again-with-customer-loyalty-tweaks,Nasdaq,2023-09-29 00:00:00 UTC,AAL
Which Airlines Stock Will Offer Better Returns – American Or United?,https://www.nasdaq.com/articles/which-airlines-stock-will-offer-better-returns-american-or-united,Nasdaq,2023-09-28 00:00:00 UTC,AAL
"Notable Thursday Option Activity: DASH, AAL, PYPL",https://www.nasdaq.com/articles/notable-thursday-option-activity%3A-dash-aal-pypl,Nasdaq,2023-09-28 00:00:00 UTC,AAL
November 10th Options Now Available For American Airlines Group (AAL),https://www.nasdaq.com/articles/november-10th-options-now-available-for-american-airlines-group-aal,Nasdaq,2023-09-28 00:00:00 UTC,AAL
UK regulator to assess IAG-American Airlines partnership,https://www.nasdaq.com/articles/uk-regulator-to-assess-iag-american-airlines-partnership,Nasdaq,2023-09-28 00:00:00 UTC,AAL
US government shutdown could add misery to air travel,https://www.nasdaq.com/articles/us-government-shutdown-could-add-misery-to-air-travel,Nasdaq,2023-09-27 00:00:00 UTC,AAL
American Airlines (AAL) Stock Sinks As Market Gains: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-stock-sinks-as-market-gains%3A-what-you-should-know-7,Nasdaq,2023-09-27 00:00:00 UTC,AAL
Air Canada to operate as usual during informational picket by pilots union,https://www.nasdaq.com/articles/air-canada-to-operate-as-usual-during-informational-picket-by-pilots-union,Nasdaq,2023-09-27 00:00:00 UTC,AAL
First Week of February 2024 Options Trading For American Airlines Group (AAL),https://www.nasdaq.com/articles/first-week-of-february-2024-options-trading-for-american-airlines-group-aal,Nasdaq,2023-09-27 00:00:00 UTC,AAL
Indian trade bodies call for two-month halt to rough diamond imports,https://www.nasdaq.com/articles/indian-trade-bodies-call-for-two-month-halt-to-rough-diamond-imports,Nasdaq,2023-09-27 00:00:00 UTC,AAL
3 Household Names With RSIs That Scream Oversold,https://www.nasdaq.com/articles/3-household-names-with-rsis-that-scream-oversold,Nasdaq,2023-09-27 00:00:00 UTC,AAL
"Peru seeks mining investment revival with pledge to end 'chaos, disorder'",https://www.nasdaq.com/articles/peru-seeks-mining-investment-revival-with-pledge-to-end-chaos-disorder,Nasdaq,2023-09-27 00:00:00 UTC,AAL
Bernstein Maintains American Airlines Group (AAL) Outperform Recommendation,https://www.nasdaq.com/articles/bernstein-maintains-american-airlines-group-aal-outperform-recommendation,Nasdaq,2023-09-26 00:00:00 UTC,AAL
Berenberg Maintains American Airlines Group (AAL) Outperform Recommendation,https://www.nasdaq.com/articles/berenberg-maintains-american-airlines-group-aal-outperform-recommendation,Nasdaq,2023-09-26 00:00:00 UTC,AAL
First Week of May 2024 Options Trading For American Airlines Group (AAL),https://www.nasdaq.com/articles/first-week-of-may-2024-options-trading-for-american-airlines-group-aal,Nasdaq,2023-09-26 00:00:00 UTC,AAL
Stocks Mixed as Global Bond Yields Climb,https://www.nasdaq.com/articles/stocks-mixed-as-global-bond-yields-climb,Nasdaq,2023-09-25 00:00:00 UTC,AAL
Stocks Under Pressure as Global Bond Yields Climb,https://www.nasdaq.com/articles/stocks-under-pressure-as-global-bond-yields-climb,Nasdaq,2023-09-25 00:00:00 UTC,AAL
First Week of January 2026 Options Trading For American Airlines Group (AAL),https://www.nasdaq.com/articles/first-week-of-january-2026-options-trading-for-american-airlines-group-aal,Nasdaq,2023-09-25 00:00:00 UTC,AAL
Interesting AAL Put And Call Options For June 2026,https://www.nasdaq.com/articles/interesting-aal-put-and-call-options-for-june-2026,Nasdaq,2023-09-21 00:00:00 UTC,AAL
"Notable Thursday Option Activity: DLTR, AAL, SCHW",https://www.nasdaq.com/articles/notable-thursday-option-activity%3A-dltr-aal-schw,Nasdaq,2023-09-21 00:00:00 UTC,AAL
"The Zacks Analyst Blog Highlights American Airlines, Delta Air Lines, United Airlines, Spirit Airlines and Hawaiian Holdings",https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights-american-airlines-delta-air-lines-united-airlines-spirit,Nasdaq,2023-09-21 00:00:00 UTC,AAL
American Airlines (AAL) Flat As Market Sinks: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-flat-as-market-sinks%3A-what-you-should-know,Nasdaq,2023-09-21 00:00:00 UTC,AAL
"FOCUS-Travel boom not enough to drive profits at US budget airlines Frontier, Spirit",https://www.nasdaq.com/articles/focus-travel-boom-not-enough-to-drive-profits-at-us-budget-airlines-frontier-spirit,Nasdaq,2023-09-21 00:00:00 UTC,AAL
Airline Industry Depreciates 7.1% in Past Month: Here's Why,https://www.nasdaq.com/articles/airline-industry-depreciates-7.1-in-past-month%3A-heres-why,Nasdaq,2023-09-20 00:00:00 UTC,AAL
Bear of the Day: Southwest Airlines (LUV),https://www.nasdaq.com/articles/bear-of-the-day%3A-southwest-airlines-luv,Nasdaq,2023-09-20 00:00:00 UTC,AAL
3 Airline Stocks That Should Be on Every Investor’s Radar This Fall,https://www.nasdaq.com/articles/3-airline-stocks-that-should-be-on-every-investors-radar-this-fall,Nasdaq,2023-09-18 00:00:00 UTC,AAL
Will RTX Corp Stock Recover To Its Pre-Inflation Shock Highs of $100?,https://www.nasdaq.com/articles/will-rtx-corp-stock-recover-to-its-pre-inflation-shock-highs-of-%24100,Nasdaq,2023-09-17 00:00:00 UTC,AAL
US FAA cuts minimum flight requirements at New York airports through late 2024,https://www.nasdaq.com/articles/us-faa-cuts-minimum-flight-requirements-at-new-york-airports-through-late-2024,Nasdaq,2023-09-15 00:00:00 UTC,AAL
American Airlines (AAL) Gains As Market Dips: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-gains-as-market-dips%3A-what-you-should-know-12,Nasdaq,2023-09-15 00:00:00 UTC,AAL
Delta Air Lines (DAL) Stock Down 0.56% on Bearish Q3 View,https://www.nasdaq.com/articles/delta-air-lines-dal-stock-down-0.56-on-bearish-q3-view,Nasdaq,2023-09-15 00:00:00 UTC,AAL
Interesting AAL Put And Call Options For March 2024,https://www.nasdaq.com/articles/interesting-aal-put-and-call-options-for-march-2024,Nasdaq,2023-09-15 00:00:00 UTC,AAL
ANALYSIS-Investors glimpse opportunity in Europe's unloved mining shares,https://www.nasdaq.com/articles/analysis-investors-glimpse-opportunity-in-europes-unloved-mining-shares,Nasdaq,2023-09-15 00:00:00 UTC,AAL
American Airlines (AAL) Stock Sinks As Market Gains: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-stock-sinks-as-market-gains%3A-what-you-should-know-6,Nasdaq,2023-09-14 00:00:00 UTC,AAL
"Airline Stock Roundup: AAL & SAVE's Q3 Fuel Cost Warning, GOL & AZUL's Traffic",https://www.nasdaq.com/articles/airline-stock-roundup%3A-aal-saves-q3-fuel-cost-warning-gol-azuls-traffic,Nasdaq,2023-09-14 00:00:00 UTC,AAL
The 3 Most Undervalued Transportation Stocks to Buy in September 2023,https://www.nasdaq.com/articles/the-3-most-undervalued-transportation-stocks-to-buy-in-september-2023,Nasdaq,2023-09-14 00:00:00 UTC,AAL
"S&P Futures Climb Ahead of Key U.S. PPI Data, ECB Decision in Focus",https://www.nasdaq.com/articles/sp-futures-climb-ahead-of-key-u.s.-ppi-data-ecb-decision-in-focus,Nasdaq,2023-09-14 00:00:00 UTC,AAL
Stocks Waver after a Mixed U.S. CPI Report,https://www.nasdaq.com/articles/stocks-waver-after-a-mixed-u.s.-cpi-report,Nasdaq,2023-09-13 00:00:00 UTC,AAL
3 Stocks to Avoid as Oil Prices Soar,https://www.nasdaq.com/articles/3-stocks-to-avoid-as-oil-prices-soar,Nasdaq,2023-09-13 00:00:00 UTC,AAL
"Consumer Sector Update for 09/13/2023: DAL, UAL, AAL, CBRL, ZGN",https://www.nasdaq.com/articles/consumer-sector-update-for-09-13-2023%3A-dal-ual-aal-cbrl-zgn,Nasdaq,2023-09-13 00:00:00 UTC,AAL
"Consumer Sector Update for 09/13/2023: AAL, CBRL, ZGN",https://www.nasdaq.com/articles/consumer-sector-update-for-09-13-2023%3A-aal-cbrl-zgn,Nasdaq,2023-09-13 00:00:00 UTC,AAL
Stocks Slightly Higher after Mixed U.S. CPI Report,https://www.nasdaq.com/articles/stocks-slightly-higher-after-mixed-u.s.-cpi-report,Nasdaq,2023-09-13 00:00:00 UTC,AAL
The 3 Most Undervalued Airline Stocks to Buy in September 2023,https://www.nasdaq.com/articles/the-3-most-undervalued-airline-stocks-to-buy-in-september-2023,Nasdaq,2023-09-13 00:00:00 UTC,AAL
"S&P 500 Movers: AAL, MRNA",https://www.nasdaq.com/articles/sp-500-movers%3A-aal-mrna,Nasdaq,2023-09-13 00:00:00 UTC,AAL
Markets Today: Stock Index Futures Slip as Mixed U.S. CPI Report Keeps Fed Rate Hikes in Play,https://www.nasdaq.com/articles/markets-today%3A-stock-index-futures-slip-as-mixed-u.s.-cpi-report-keeps-fed-rate-hikes-in,Nasdaq,2023-09-13 00:00:00 UTC,AAL
"US carriers cut margin outlook on fuel costs, Frontier flags lower bookings",https://www.nasdaq.com/articles/us-carriers-cut-margin-outlook-on-fuel-costs-frontier-flags-lower-bookings,Nasdaq,2023-09-13 00:00:00 UTC,AAL
ANALYSIS-Peru clings to copper No. 2 spot but investment pipeline stalls,https://www.nasdaq.com/articles/analysis-peru-clings-to-copper-no.-2-spot-but-investment-pipeline-stalls,Nasdaq,2023-09-13 00:00:00 UTC,AAL
Airlines say US must boost air traffic control staffing,https://www.nasdaq.com/articles/airlines-say-us-must-boost-air-traffic-control-staffing,Nasdaq,2023-09-12 00:00:00 UTC,AAL
Monday's ETF with Unusual Volume: RSPN,https://www.nasdaq.com/articles/mondays-etf-with-unusual-volume%3A-rspn,Nasdaq,2023-09-11 00:00:00 UTC,AAL
HB Antwerp co-founders clash over gem trader's future as Botswana deal looms,https://www.nasdaq.com/articles/hb-antwerp-co-founders-clash-over-gem-traders-future-as-botswana-deal-looms,Nasdaq,2023-09-11 00:00:00 UTC,AAL
"JetBlue agrees to sell Spirit assets in Boston, Newark to Allegiant",https://www.nasdaq.com/articles/jetblue-agrees-to-sell-spirit-assets-in-boston-newark-to-allegiant,Nasdaq,2023-09-11 00:00:00 UTC,AAL
American Airlines (AAL) Stock Sinks As Market Gains: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-stock-sinks-as-market-gains%3A-what-you-should-know-5,Nasdaq,2023-09-08 00:00:00 UTC,AAL
White House to announce new funding to reduce aviation close calls,https://www.nasdaq.com/articles/white-house-to-announce-new-funding-to-reduce-aviation-close-calls-0,Nasdaq,2023-09-08 00:00:00 UTC,AAL
White House to announce new funding to reduce aviation close calls,https://www.nasdaq.com/articles/white-house-to-announce-new-funding-to-reduce-aviation-close-calls,Nasdaq,2023-09-08 00:00:00 UTC,AAL
De Beers 'confident' talks will avert strike at S.Africa's Venetia mine,https://www.nasdaq.com/articles/de-beers-confident-talks-will-avert-strike-at-s.africas-venetia-mine,Nasdaq,2023-09-08 00:00:00 UTC,AAL
Exane BNP Paribas Upgrades American Airlines Group (AAL),https://www.nasdaq.com/articles/exane-bnp-paribas-upgrades-american-airlines-group-aal,Nasdaq,2023-09-07 00:00:00 UTC,AAL
American Airlines (AAL) Gains As Market Dips: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-gains-as-market-dips%3A-what-you-should-know-10,Nasdaq,2023-09-06 00:00:00 UTC,AAL
American Airlines (AAL) Gains As Market Dips: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-gains-as-market-dips%3A-what-you-should-know-11,Nasdaq,2023-09-06 00:00:00 UTC,AAL
"Chile's miners ready to absorb higher domestic royalties, Fitch says",https://www.nasdaq.com/articles/chiles-miners-ready-to-absorb-higher-domestic-royalties-fitch-says,Nasdaq,2023-09-06 00:00:00 UTC,AAL
Strength in U.S. Economic News Boosts Bond Yields and Weighs on Stocks,https://www.nasdaq.com/articles/strength-in-u.s.-economic-news-boosts-bond-yields-and-weighs-on-stocks,Nasdaq,2023-09-06 00:00:00 UTC,AAL
Markets Today: Stocks Slip as Weak Eurozone Economic News Fuels Growth Concerns,https://www.nasdaq.com/articles/markets-today%3A-stocks-slip-as-weak-eurozone-economic-news-fuels-growth-concerns,Nasdaq,2023-09-06 00:00:00 UTC,AAL
"US STOCKS-Wall St eyes lower open on renewed inflation worries, economic data in focus",https://www.nasdaq.com/articles/us-stocks-wall-st-eyes-lower-open-on-renewed-inflation-worries-economic-data-in-focus,Nasdaq,2023-09-06 00:00:00 UTC,AAL
"Notable Tuesday Option Activity: OC, AAL, IDT",https://www.nasdaq.com/articles/notable-tuesday-option-activity%3A-oc-aal-idt,Nasdaq,2023-09-05 00:00:00 UTC,AAL
S.African union plans wage strike at De Beers' Venetia mine,https://www.nasdaq.com/articles/s.african-union-plans-wage-strike-at-de-beers-venetia-mine,Nasdaq,2023-09-05 00:00:00 UTC,AAL
Why American Airlines Stock Fell in August,https://www.nasdaq.com/articles/why-american-airlines-stock-fell-in-august,Nasdaq,2023-09-01 00:00:00 UTC,AAL
"U.S. airlines, travel industry gear up for Labor Day weekend surge",https://www.nasdaq.com/articles/u.s.-airlines-travel-industry-gear-up-for-labor-day-weekend-surge,Nasdaq,2023-09-01 00:00:00 UTC,AAL
"Airline Stock Roundup: Fresh Labor Trouble at AAL, Expansion Update From DAL",https://www.nasdaq.com/articles/airline-stock-roundup%3A-fresh-labor-trouble-at-aal-expansion-update-from-dal,Nasdaq,2023-09-01 00:00:00 UTC,AAL
"Airline Stock Roundup: Fresh Labor Trouble at AAL, Expansion Update From DAL",https://www.nasdaq.com/articles/airline-stock-roundup%3A-fresh-labor-trouble-at-aal-expansion-update-from-dal-0,Nasdaq,2023-09-01 00:00:00 UTC,AAL
Comfort Systems USA and DICK'S Sporting Goods have been highlighted as Zacks Bull and Bear of the Day,https://www.nasdaq.com/articles/comfort-systems-usa-and-dicks-sporting-goods-have-been-highlighted-as-zacks-bull-and-bear,Nasdaq,2023-09-01 00:00:00 UTC,AAL
American Airlines (AAL) Dips More Than Broader Markets: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-dips-more-than-broader-markets%3A-what-you-should-know-10,Nasdaq,2023-08-31 00:00:00 UTC,AAL
AAL October 13th Options Begin Trading,https://www.nasdaq.com/articles/aal-october-13th-options-begin-trading,Nasdaq,2023-08-31 00:00:00 UTC,AAL
American Airlines (AAL) Gets Into Labor Trouble Once Again,https://www.nasdaq.com/articles/american-airlines-aal-gets-into-labor-trouble-once-again,Nasdaq,2023-08-31 00:00:00 UTC,AAL
Busy Labor Day Weekend Awaits US Airlines: 3 Stocks to Watch,https://www.nasdaq.com/articles/busy-labor-day-weekend-awaits-us-airlines%3A-3-stocks-to-watch,Nasdaq,2023-08-31 00:00:00 UTC,AAL
INSIGHT-Coal miners forced to save for a rainy day by insurance snub,https://www.nasdaq.com/articles/insight-coal-miners-forced-to-save-for-a-rainy-day-by-insurance-snub,Nasdaq,2023-08-30 00:00:00 UTC,AAL
American Airlines flight attendants vote to authorize strike - union,https://www.nasdaq.com/articles/american-airlines-flight-attendants-vote-to-authorize-strike-union,Nasdaq,2023-08-30 00:00:00 UTC,AAL
Here's Why Investors Should Retain American Airlines (AAL) Now,https://www.nasdaq.com/articles/heres-why-investors-should-retain-american-airlines-aal-now-0,Nasdaq,2023-08-30 00:00:00 UTC,AAL
"Consumer Sector Update for 08/30/2023: AAL, DAL, LUV, BF.A, BF.B, AMZN, QSR",https://www.nasdaq.com/articles/consumer-sector-update-for-08-30-2023%3A-aal-dal-luv-bf.a-bf.b-amzn-qsr,Nasdaq,2023-08-30 00:00:00 UTC,AAL
US airlines cancel over 850 flights as Hurricane Idalia makes Florida landfall,https://www.nasdaq.com/articles/us-airlines-cancel-over-850-flights-as-hurricane-idalia-makes-florida-landfall,Nasdaq,2023-08-30 00:00:00 UTC,AAL
American Airlines Faces $4.1 Mln Fine For Stranding Passengers On Grounded Planes,https://www.nasdaq.com/articles/american-airlines-faces-%244.1-mln-fine-for-stranding-passengers-on-grounded-planes,Nasdaq,2023-08-29 00:00:00 UTC,AAL
Evercore ISI Group Maintains American Airlines Group (AAL) In-Line Recommendation,https://www.nasdaq.com/articles/evercore-isi-group-maintains-american-airlines-group-aal-in-line-recommendation,Nasdaq,2023-08-29 00:00:00 UTC,AAL
US fines American Airlines for keeping passengers on tarmac,https://www.nasdaq.com/articles/us-fines-american-airlines-for-keeping-passengers-on-tarmac-0,Nasdaq,2023-08-28 00:00:00 UTC,AAL
US fines American Airlines for keeping passengers on tarmac,https://www.nasdaq.com/articles/us-fines-american-airlines-for-keeping-passengers-on-tarmac,Nasdaq,2023-08-28 00:00:00 UTC,AAL
"The Zacks Analyst Blog Highlights American Airlines, Allegiant Travel's, JetBlue Airways and Spirit Airlines",https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights-american-airlines-allegiant-travels-jetblue-airways-and,Nasdaq,2023-08-28 00:00:00 UTC,AAL
"Chile launches probe into deadly mining accidents at Anglo American, Minera ACF",https://www.nasdaq.com/articles/chile-launches-probe-into-deadly-mining-accidents-at-anglo-american-minera-acf,Nasdaq,2023-08-27 00:00:00 UTC,AAL
These 5 Magnificent Stocks Keep Driving Higher,https://www.nasdaq.com/articles/these-5-magnificent-stocks-keep-driving-higher,Nasdaq,2023-08-27 00:00:00 UTC,AAL
Worker death prompts US authorities to issue aviation ground safety alert,https://www.nasdaq.com/articles/worker-death-prompts-us-authorities-to-issue-aviation-ground-safety-alert,Nasdaq,2023-08-25 00:00:00 UTC,AAL
Interesting AAL Put And Call Options For December 15th,https://www.nasdaq.com/articles/interesting-aal-put-and-call-options-for-december-15th,Nasdaq,2023-08-25 00:00:00 UTC,AAL
3 Airline Stocks to Watch Amid Upbeat Passenger Volumes,https://www.nasdaq.com/articles/3-airline-stocks-to-watch-amid-upbeat-passenger-volumes,Nasdaq,2023-08-25 00:00:00 UTC,AAL
"Airline Stock Roundup: AAL's Bearish Q3 Cost View, ALGT's July Traffic Report",https://www.nasdaq.com/articles/airline-stock-roundup%3A-aals-bearish-q3-cost-view-algts-july-traffic-report,Nasdaq,2023-08-25 00:00:00 UTC,AAL
American Airlines (AAL) Gains But Lags Market: What You Should Know,https://www.nasdaq.com/articles/american-airlines-aal-gains-but-lags-market%3A-what-you-should-know-10,Nasdaq,2023-08-25 00:00:00 UTC,AAL
"UPS' 5-Year Labor Deal Gets Workers' Nod, Strike Risk Averted",https://www.nasdaq.com/articles/ups-5-year-labor-deal-gets-workers-nod-strike-risk-averted,Nasdaq,2023-08-23 00:00:00 UTC,AAL
American Airlines (AAL) Expects High Q3 Costs Post Pilot Deal,https://www.nasdaq.com/articles/american-airlines-aal-expects-high-q3-costs-post-pilot-deal,Nasdaq,2023-08-23 00:00:00 UTC,AAL
Which Is A Better Pick – Delta Stock Or United Airlines?,https://www.nasdaq.com/articles/which-is-a-better-pick-delta-stock-or-united-airlines,Nasdaq,2023-08-22 00:00:00 UTC,AAL
American Airlines' (AAL) 4-Year Pact With Pilots Is Ratified,https://www.nasdaq.com/articles/american-airlines-aal-4-year-pact-with-pilots-is-ratified,Nasdaq,2023-08-22 00:00:00 UTC,AAL
Citigroup Reiterates American Airlines Group (AAL) Neutral Recommendation,https://www.nasdaq.com/articles/citigroup-reiterates-american-airlines-group-aal-neutral-recommendation-0,Nasdaq,2023-08-22 00:00:00 UTC,AAL
US FAA holding runway safety meetings after close call incidents,https://www.nasdaq.com/articles/us-faa-holding-runway-safety-meetings-after-close-call-incidents,Nasdaq,2023-08-22 00:00:00 UTC,AAL
American Airlines sees higher costs after new pilot contract,https://www.nasdaq.com/articles/american-airlines-sees-higher-costs-after-new-pilot-contract,Nasdaq,2023-08-22 00:00:00 UTC,AAL
Is the Options Market Predicting a Spike in American Airlines (AAL) Stock?,https://www.nasdaq.com/articles/is-the-options-market-predicting-a-spike-in-american-airlines-aal-stock-1,Nasdaq,2023-08-21 00:00:00 UTC,AAL
American Airlines Pilots Approve Enhanced Labor Deal Amid Industry Challenges,https://www.nasdaq.com/articles/american-airlines-pilots-approve-enhanced-labor-deal-amid-industry-challenges,Nasdaq,2023-08-21 00:00:00 UTC,AAL
"ANALYSIS-Shippers bet on green methanol to cut emissions, supply lags",https://www.nasdaq.com/articles/analysis-shippers-bet-on-green-methanol-to-cut-emissions-supply-lags-0,Nasdaq,2023-08-21 00:00:00 UTC,AAL
"ANALYSIS-Shippers bet on green methanol to cut emissions, supply lags",https://www.nasdaq.com/articles/analysis-shippers-bet-on-green-methanol-to-cut-emissions-supply-lags,Nasdaq,2023-08-21 00:00:00 UTC,AAL
American Airlines pilots approve new contract -union,https://www.nasdaq.com/articles/american-airlines-pilots-approve-new-contract-union,Nasdaq,2023-08-21 00:00:00 UTC,AAL
Thungela profit tumbles on lower coal prices and rail woes,https://www.nasdaq.com/articles/thungela-profit-tumbles-on-lower-coal-prices-and-rail-woes,Nasdaq,2023-08-21 00:00:00 UTC,AAL
Validea's Top Industrial Stocks Based On David Dreman - 8/20/2023,https://www.nasdaq.com/articles/valideas-top-industrial-stocks-based-on-david-dreman-8-20-2023,Nasdaq,2023-08-20 00:00:00 UTC,AAL
Frontline (FRO) to Post Q2 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/frontline-fro-to-post-q2-earnings%3A-whats-in-the-offing,Nasdaq,2023-08-18 00:00:00 UTC,AAL
"The Zacks Analyst Blog Highlights Southwest Airlines, Copa Holdings, Ryanair Holdings, Delta Air Lines and American Airlines",https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights-southwest-airlines-copa-holdings-ryanair-holdings-delta,Nasdaq,2023-08-18 00:00:00 UTC,AAL
American Airlines Group (AAL) Shares Cross Below 200 DMA,https://www.nasdaq.com/articles/american-airlines-group-aal-shares-cross-below-200-dma,Nasdaq,2023-08-17 00:00:00 UTC,AAL
Goldman Sachs Maintains American Airlines Group (AAL) Neutral Recommendation,https://www.nasdaq.com/articles/goldman-sachs-maintains-american-airlines-group-aal-neutral-recommendation-2,Nasdaq,2023-08-17 00:00:00 UTC,AAL
Stocks Lower as Bond Yields Rise,https://www.nasdaq.com/articles/stocks-lower-as-bond-yields-rise,Nasdaq,2023-08-17 00:00:00 UTC,AAL
Rising Bond Yields Pressure Stock Prices,https://www.nasdaq.com/articles/rising-bond-yields-pressure-stock-prices,Nasdaq,2023-08-17 00:00:00 UTC,AAL
Stocks Mixed on a Rebound in Chinese Stocks and Higher Bond Yields,https://www.nasdaq.com/articles/stocks-mixed-on-a-rebound-in-chinese-stocks-and-higher-bond-yields,Nasdaq,2023-08-17 00:00:00 UTC,AAL
"Airline Stock Roundup: LUV's Tentative Labor Deal, CPA's Traffic Report & More",https://www.nasdaq.com/articles/airline-stock-roundup%3A-luvs-tentative-labor-deal-cpas-traffic-report-more,Nasdaq,2023-08-17 00:00:00 UTC,AAL
De Beers to aid employees in evacuation amid wildfires in Canada's Northwest Territories,https://www.nasdaq.com/articles/de-beers-to-aid-employees-in-evacuation-amid-wildfires-in-canadas-northwest-territories,Nasdaq,2023-08-17 00:00:00 UTC,AAL
American Airlines Group Becomes Oversold (AAL),https://www.nasdaq.com/articles/american-airlines-group-becomes-oversold-aal-1,Nasdaq,2023-08-17 00:00:00 UTC,AAL
"Delta, American Airlines to expand China flight schedule",https://www.nasdaq.com/articles/delta-american-airlines-to-expand-china-flight-schedule,Nasdaq,2023-08-16 00:00:00 UTC,AAL
"Wheels Up flies for now, but private-jet rivals see opportunity",https://www.nasdaq.com/articles/wheels-up-flies-for-now-but-private-jet-rivals-see-opportunity,Nasdaq,2023-08-16 00:00:00 UTC,AAL
Tuesday's ETF with Unusual Volume: RSPN,https://www.nasdaq.com/articles/tuesdays-etf-with-unusual-volume%3A-rspn,Nasdaq,2023-08-15 00:00:00 UTC,AAL
The 3 Most Undervalued Stocks Under $20 to Buy Now: August 2023,https://www.nasdaq.com/articles/the-3-most-undervalued-stocks-under-%2420-to-buy-now%3A-august-2023,Nasdaq,2023-08-14 00:00:00 UTC,AAL
Validea Detailed Fundamental Analysis - AAL,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-aal-4,Nasdaq,2023-08-14 00:00:00 UTC,AAL
5 Airline Stocks to Buy on Buoyant Passenger & Cargo Demand,https://www.nasdaq.com/articles/5-airline-stocks-to-buy-on-buoyant-passenger-cargo-demand,Nasdaq,2023-08-14 00:00:00 UTC,AAL
"Airlines, hotels branch out with experiences to lure travelers",https://www.nasdaq.com/articles/airlines-hotels-branch-out-with-experiences-to-lure-travelers,Nasdaq,2023-08-14 00:00:00 UTC,AAL
5 Buy the Dip Prospects if Markets Keep Cooling,https://www.nasdaq.com/articles/5-buy-the-dip-prospects-if-markets-keep-cooling,Nasdaq,2023-08-11 00:00:00 UTC,AAL
"AZUL's Q2 Earnings & Revenues Miss Expectations, Rise Y/Y",https://www.nasdaq.com/articles/azuls-q2-earnings-revenues-miss-expectations-rise-y-y,Nasdaq,2023-08-11 00:00:00 UTC,AAL
Antofagasta raises shareholder payouts after strong profit,https://www.nasdaq.com/articles/antofagasta-raises-shareholder-payouts-after-strong-profit,Nasdaq,2023-08-10 00:00:00 UTC,AAL
Are Transportation Stocks Lagging American Airlines (AAL) This Year?,https://www.nasdaq.com/articles/are-transportation-stocks-lagging-american-airlines-aal-this-year-1,Nasdaq,2023-08-10 00:00:00 UTC,AAL
Is American Airlines (AAL) Stock Undervalued Right Now?,https://www.nasdaq.com/articles/is-american-airlines-aal-stock-undervalued-right-now-0,Nasdaq,2023-08-10 00:00:00 UTC,AAL
Should You Buy RTX Corp Stock At $85?,https://www.nasdaq.com/articles/should-you-buy-rtx-corp-stock-at-%2485,Nasdaq,2023-08-09 00:00:00 UTC,AAL
Expeditors (EXPD) Stock Down on Q2 Earnings & Revenue Miss,https://www.nasdaq.com/articles/expeditors-expd-stock-down-on-q2-earnings-revenue-miss,Nasdaq,2023-08-08 00:00:00 UTC,AAL
